frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
32,-1.5840823200000003,-5.363040700000003,-3.7015470900000014,-2.3919264699999996,-0.5072730540000003,-1.5889990300000003,-0.6686589199999997,0.30740634999999994,-3.63108481,1.6531961599999994,-0.3964615709999999,-1.4561384599999996,1.0554831700000002,-6.023076100000002,-3.379512279999997,0.8773182000000006,-9.2351031,-6.030958299999999,-2.111994910000001,0.37276330900000004,-0.32138520649999996,-1.7600533399999994,3.0470783999999993,-2.5313488300000007,-0.8446466400000006,6.144827599999999,-3.899069580000001,3.19987226,5.829311500000005,-1.6384011299999999,3.4106256800000008,2.4168807899999987,-1.1619428100000002,3.0586831999999995,-0.8879815000000001,-0.6842180700000003,1.1776135500000007,5.987069499999997,-3.04511719,1.2124121699999997,10.4547546,-2.879161529999998,1.1950123799999997,8.220912199999994,-1.9821806599999998,0.4922688449999999,-0.044527615,-2.47213991
33,-1.5940230300000005,-5.560191200000002,-3.750937190000001,-2.3393686,-0.7500935740000003,-1.6143506300000003,-0.6668575199999998,0.2943092679999999,-3.6214814300000002,1.6483752499999993,-0.3818413049999999,-1.4609100799999994,1.0436141300000001,-5.9744949000000025,-3.427726479999997,0.8259899300000008,-9.5209533,-6.077677999999999,-2.128968480000001,0.25067555500000005,-0.3146339665,-1.7352283199999996,2.925401159999999,-2.4966563000000006,-0.8452003300000006,6.1001411999999995,-3.877748340000001,3.2161475599999996,5.779931500000005,-1.6167512599999996,3.3944736500000006,2.394807729999999,-1.0434898500000003,3.03783813,-0.8803767,-0.6284383800000004,1.1854741200000005,5.9400362999999965,-3.0034521400000003,1.1855222799999996,10.3944628,-2.8874976299999977,1.1854979599999995,8.167249599999995,-2.0257169399999997,0.49075860499999985,-0.043765902999999995,-2.47228145
34,-1.5925189000000004,-5.810559600000002,-3.934291590000001,-2.2778845599999995,-1.0692352640000005,-1.7244042300000002,-0.6511403099999997,0.2804105859999999,-3.6133843000000003,1.6297053299999993,-0.3700077049999999,-1.4608313999999993,1.0506614900000002,-5.908101300000002,-3.477402839999997,0.7588595400000007,-9.868073800000001,-6.115938499999999,-2.135980200000001,0.13119988530000004,-0.3136312075,-1.6994758499999998,2.848549689999999,-2.458909900000001,-0.8323160100000007,6.037348499999999,-3.7666531500000007,3.1859749099999997,5.711456500000005,-1.5826110299999996,3.3671348500000002,2.3436730599999986,-0.9213390700000003,3.0419138300000004,-0.83997746,-0.5237854700000004,1.1768301900000007,5.874402299999996,-2.89409011,1.2139271799999996,10.3285353,-2.844067689999998,1.1953782099999994,8.101468799999994,-2.0654957099999995,0.4892824989999998,-0.04479832599999999,-2.4724226700000003
35,-1.5670479600000005,-6.125940400000002,-3.9979490500000012,-2.1894291499999996,-1.3968414400000004,-1.8192703300000004,-0.6514028499999996,0.2624898659999999,-3.5984748300000002,1.6221862999999992,-0.35989158999999993,-1.4661089199999995,1.0734673700000001,-5.787812000000002,-3.3988877099999972,0.7420946100000007,-10.087481,-6.055028999999998,-2.117451540000001,0.0037980733000000516,-0.288394034,-1.6390417899999998,2.755765259999999,-2.4143069400000012,-0.7976149400000005,5.983804699999999,-3.603321610000001,3.1642738099999996,5.690572700000005,-1.5407052599999995,3.3477368900000006,2.316192009999998,-0.8212044700000002,3.0551591600000005,-0.7995051799999999,-0.44347927000000037,1.1833301900000006,5.837188499999996,-2.75821006,1.2577096399999996,10.2395411,-2.780844659999998,1.2205191899999994,8.038364699999995,-2.0713741899999993,0.48539170899999984,-0.048700745999999996,-2.4734309700000003
36,-1.5044904300000006,-6.395061100000002,-4.911970100000001,-2.0972299999999997,-1.8359028600000005,-2.2886945200000004,-0.6520701199999996,0.24625928299999988,-3.585924730000001,1.6096557999999992,-0.3464955599999999,-1.4775027599999992,1.12811655,-5.685477000000002,-3.465840869999997,0.7572354400000006,-10.174809400000001,-6.148754799999999,-2.0608039400000013,-0.08750861069999995,-0.11406037400000003,-1.5409164899999999,2.694088499999999,-2.236210700000001,-0.7627139800000007,5.9201294,-3.3996188100000007,3.2050884699999997,5.660495400000005,-1.6068223099999994,3.3905213200000013,2.286126939999998,-0.8635827800000002,3.0940039600000007,-0.7544812499999999,-0.4129126360000004,1.2211880200000007,5.790312199999996,-2.6747725,1.2580136799999997,10.202533500000001,-2.8328964099999974,1.2396001299999995,7.996422699999996,-2.1111309599999997,0.47879303899999986,-0.05011790299999999,-2.47389044
37,-1.4655701100000007,-6.679982800000002,-5.738351900000001,-1.9876591099999996,-2.2410160000000006,-2.7383488600000003,-0.6451431899999996,0.22433247099999992,-3.56033523,1.5934708999999991,-0.33532867999999993,-1.5033513899999993,1.1461413800000002,-5.557451100000002,-3.462222869999997,0.7730439400000007,-10.1462798,-6.180177399999998,-2.0252009800000015,-0.07412586369999995,0.047122982999999966,-1.4655701099999998,2.6865919599999986,-2.106702060000001,-0.7193447700000006,5.8950547,-3.1878654100000006,3.1977851699999995,5.6343046000000045,-1.6868427399999995,3.421859970000001,2.3139402299999983,-0.9414090100000003,3.1231267000000003,-0.7079885999999999,-0.4570944660000004,1.2392204800000006,5.764679499999996,-2.61253235,1.2760299299999998,10.129561200000001,-2.9055076099999977,1.2576249599999996,7.9471202999999955,-2.19115243,0.4741638139999999,-0.05549798299999999,-2.4741875099999997
38,-1.4351066800000005,-7.014457200000002,-6.460395700000001,-1.9207786899999995,-2.6417342500000007,-3.1741376,-0.6504091499999997,0.20131312099999993,-3.51254387,1.5923638899999992,-0.321915525,-1.5452523899999993,1.1814513900000003,-5.404609000000002,-3.476810619999997,0.8076658800000006,-10.0392115,-6.322883599999998,-1.9957770800000014,-0.06037653969999995,0.19017231299999995,-1.4351066799999996,2.6680830399999986,-2.0020651900000006,-0.6874899200000006,5.8453269,-2.9519517500000005,3.1623406699999994,5.6213454000000045,-1.7743458199999993,3.4242243700000015,2.3321999599999983,-1.0766081700000003,3.12480257,-0.6581591499999998,-0.5549044060000005,1.2374249300000009,5.7333361999999966,-2.53721342,1.2742038699999998,10.069094100000001,-2.978950649999998,1.2558146299999997,7.901215099999995,-2.27388405,0.47097733999999986,-0.060300960999999986,-2.4756282199999995
39,-1.3589804900000004,-7.331840600000001,-6.936277400000001,-1.8057115899999996,-3.017628170000001,-3.48352689,-0.6512645099999997,0.17676975299999992,-3.4297349499999994,1.5803357899999992,-0.307518225,-1.6238264399999993,1.2445313100000002,-5.254733940000002,-3.5084421499999974,0.8726049900000006,-9.8299116,-6.4865109999999975,-1.9168766500000016,-0.04783866499999995,0.28693747299999994,-1.3951471599999996,2.6305081899999987,-1.9522893000000006,-0.6512645100000006,5.8280835,-2.7231446300000006,3.1790267699999992,5.6421133000000045,-1.8818140599999995,3.4399811200000014,2.4058998099999984,-1.2079894500000004,3.14148867,-0.6057355139999998,-0.7321120560000004,1.2638804200000007,5.7350983999999965,-2.4866111,1.22744244,10.0123608,-3.0669279399999976,1.2456614199999998,7.873729499999996,-2.33578302,0.4645353559999999,-0.06537387399999998,-2.4770905999999995
40,-1.3145273100000003,-7.5657526000000015,-7.6730700999999994,-1.6855590899999997,-3.388841600000001,-3.88393223,-0.6475584899999998,0.1515760529999999,-3.2899955199999993,1.5701181399999993,-0.29312943199999997,-1.754996559999999,1.2727610700000003,-5.135664780000002,-3.6382216799999973,0.9031507500000007,-9.608492400000001,-6.747122299999997,-1.8689425700000017,0.0015015730000000511,0.3631387929999999,-1.3868110599999997,2.6263430399999987,-1.9210413800000006,-0.6475584900000007,5.8042142,-2.5493845100000003,3.1222802899999995,5.655511000000004,-2.082096779999999,3.4181858500000017,2.4762688099999988,-1.4701241500000004,3.12085879,-0.5529291539999998,-1.0252642660000004,1.2373601900000006,5.729862599999996,-2.5085330200000002,1.1636540499999999,10.0165463,-3.2149972399999975,1.2005073599999998,7.873204299999997,-2.4743473300000005,0.4612790819999999,-0.07077644799999999,-2.4783193799999994
41,-1.2498047300000001,-7.802420400000002,-7.7122139999999995,-1.5807692999999998,-3.653377240000001,-3.94573432,-0.6604706999999996,0.12065962699999991,-3.1607717199999996,1.5782883299999992,-0.28396316899999996,-1.8726439399999992,1.2834604000000003,-5.0197310800000015,-3.660197579999997,0.9163797000000006,-9.389614300000002,-6.881936999999997,-1.8366992600000016,0.08193472700000004,0.37017017299999994,-1.3946354399999996,2.6514881099999985,-1.9345728500000006,-0.6604707000000005,5.8078299,-2.4761942100000005,3.0464909399999995,5.660391400000004,-2.261218869999999,3.341132420000002,2.540216709999999,-1.5751309300000005,3.11888149,-0.4324133109999998,-1.0517970700000006,1.1930091500000006,5.734110699999996,-2.59326072,1.1568568,9.991617799999998,-3.3723239899999973,1.1749332099999998,7.862864199999997,-2.6675336300000003,0.45890784699999987,-0.08165141,-2.479409639999999
42,-1.2027984200000001,-7.991980700000002,-7.842334399999999,-1.4948235299999997,-3.9113447400000014,-3.98763502,-0.6552143499999996,0.0917958969999999,-3.0130494199999998,1.5667004099999993,-0.272474793,-2.011183579999999,1.3108267400000002,-4.9356134800000016,-3.7032489799999975,0.9465560400000006,-9.199547900000002,-6.958134199999998,-1.7854862900000015,0.12675759400000003,0.3928809139999999,-1.3837586199999996,2.712800259999998,-1.8873882300000004,-0.6552143500000005,5.8091506,-2.4119148100000003,3.0236930599999994,5.6631241000000045,-2.476518229999999,3.279379800000002,2.6029266699999987,-1.7105529500000003,3.09608361,-0.3472528709999998,-1.1310620400000007,1.1842383900000006,5.736137499999996,-2.6818177700000003,1.0758123099999999,9.961367499999998,-3.4851239899999973,1.13002582,7.8487522999999975,-2.7858452300000005,0.4557423169999999,-0.09033896799999999,-2.4804659499999993
43,-1.1623980100000002,-8.107039200000003,-7.789277999999999,-1.4163757999999997,-4.077088150000002,-3.86877823,-0.6540886399999997,0.0620741335999999,-2.9273781199999998,1.5606130199999992,-0.264148528,-2.0944098799999993,1.3059524100000002,-4.837948880000001,-3.6176319299999973,0.9428790400000007,-8.976285100000002,-6.932344899999999,-1.7432977300000014,0.20820826800000003,0.3898262939999999,-1.3802239199999997,2.7858414199999983,-1.8629157500000002,-0.6909395700000005,5.8351132,-2.37719123,2.9759519599999993,5.6896781000000045,-2.6129678999999992,3.1935762000000016,2.6765590999999986,-1.7600263000000003,3.08519301,-0.26401358099999983,-1.1629455800000006,1.1425055000000004,5.762395699999996,-2.75400225,1.03409467,9.973820199999999,-3.565995049999997,1.0883000799999998,7.868107799999997,-2.8788999300000007,0.4532617069999999,-0.10103707399999999,-2.4808976599999992
44,-1.1396587300000003,-8.227596400000003,-7.691452,-1.3213179699999997,-4.205038760000002,-3.7442013600000004,-0.6648815099999996,0.0364892798999999,-2.7830550099999996,1.5654890199999993,-0.254870385,-2.2350825099999994,1.3095252300000002,-4.7877307400000015,-3.622983699999997,0.9438454600000007,-8.845037000000001,-6.988597399999999,-1.7244680300000015,0.257562663,0.3788467639999999,-1.3962433699999997,2.8534846699999985,-1.7790026100000005,-0.7017324400000005,5.813892500000001,-2.3266164000000003,2.917661359999999,5.704624100000005,-2.791813619999999,3.1366031000000016,2.706732699999999,-1.7975747800000004,3.06437181,-0.18112799569999985,-1.0732206800000006,1.1079642400000003,5.759258399999997,-2.8387332,0.9982349499999998,9.9632744,-3.648611499999997,1.0530998299999998,7.861266299999998,-2.9910270900000007,0.45030328099999994,-0.10919019299999999,-2.4819049199999994
45,-1.1531476400000003,-8.354661900000002,-7.2452171,-1.2986897999999996,-4.262869360000002,-3.397560220000001,-0.6740454999999996,0.011790803599999903,-2.74094617,1.5736136999999994,-0.244894218,-2.2775998999999993,1.2786632400000002,-4.740110200000002,-3.580755099999997,0.9476442900000006,-8.719345,-6.998476499999999,-1.7422675500000016,0.27040843700000006,0.3028522709999999,-1.4487170599999994,2.8865154199999985,-1.7765501800000003,-0.7484402000000004,5.833861100000001,-2.33507379,2.8622174799999986,5.724592700000005,-2.8469500699999992,3.0464850300000017,2.702205349999999,-1.6253281500000003,3.0103555600000003,-0.09749145199999985,-0.7859231950000006,1.0568881700000003,5.779226999999997,-2.89402313,0.9095869799999998,9.942729799999999,-3.722227199999997,0.9832378099999999,7.8609782999999975,-3.0940769600000007,0.44978434499999986,-0.11655134799999999,-2.4830808599999994
46,-1.1574715400000004,-8.440016500000002,-6.983361299999999,-1.2304667399999998,-4.2984178700000015,-3.2018999200000007,-0.6738208499999996,-0.010224364400000095,-2.68477897,1.5647283799999994,-0.232896351,-2.333129379999999,1.3037773600000002,-4.669098500000002,-3.417571199999997,0.9682375200000007,-8.6981395,-6.792400999999998,-1.7171124200000016,0.28920075400000006,0.2084247185999999,-1.4575608999999994,2.937005749999998,-1.7232853000000006,-0.7867635400000004,5.845762200000001,-2.27902789,2.830633229999999,5.734233500000005,-2.8921792099999992,3.017174330000002,2.711901799999999,-1.6165751800000003,2.9810448600000004,-0.08323337899999986,-0.7736502650000006,1.0219346300000003,5.789997999999997,-2.8851514299999996,0.8361135799999997,9.928528699999998,-3.6839927299999973,0.9290243399999998,7.859263099999998,-3.088005860000001,0.44545375499999984,-0.12155988099999998,-2.4841067999999993
47,-1.1036842300000003,-8.518431300000003,-6.8293294,-1.1787918,-4.330595770000002,-3.1114255600000007,-0.6902239599999996,-0.030197104400000094,-2.66097341,1.5735561599999994,-0.21882291700000003,-2.355111149999999,1.3105065900000004,-4.631114050000002,-3.3586987999999973,0.9707567400000007,-8.6681501,-6.793932099999998,-1.7461302500000018,0.30956748400000006,0.1311059905999999,-1.4823696799999992,2.9124269999999983,-1.7285952700000005,-0.8413946900000003,5.854819300000001,-2.2790496300000003,2.7415591699999986,5.7411927000000045,-2.9083948999999993,2.968440700000002,2.723467099999999,-1.5333551500000002,2.9684407000000004,-0.06706210099999985,-0.6664206710000006,0.9500825100000003,5.798006099999997,-2.9066156299999992,0.8365208799999997,9.908416099999997,-3.6886017299999967,0.8933016999999998,7.853210799999998,-3.1123740600000005,0.44166536099999976,-0.12450977299999999,-2.4852681699999994
48,-1.0481129400000002,-8.594976000000003,-6.6688943,-1.0863547999999998,-4.369909310000002,-3.0826543100000006,-0.7066598499999996,-0.030599549400000096,-2.56476677,1.5774230299999994,-0.22090573700000002,-2.4457067099999987,1.3495435500000004,-4.635256800000002,-3.395126039999998,1.0449652100000006,-8.6709787,-6.835415999999997,-1.734172390000002,0.27400807200000005,0.04713231559999989,-1.5055823799999992,2.9005587499999983,-1.7301756800000005,-0.8595390900000004,5.831485300000001,-2.2467871600000002,2.6801666699999984,5.754723800000004,-2.988274149999999,2.9473022500000026,2.709918499999999,-1.4957379900000003,2.947302250000001,-0.03059954939999985,-0.5373071410000005,0.9103145000000002,5.793104599999997,-2.933152479999999,0.7967666999999997,9.903866199999996,-3.7184297299999964,0.8535403699999998,7.848485199999997,-3.1577621600000003,0.4353808509999997,-0.12575240599999998,-2.4864634299999997
49,-1.0013880300000002,-8.644420900000004,-6.629079,-1.0396298899999998,-4.395739820000002,-3.1169898100000006,-0.6963381099999996,-0.031721802400000096,-2.5513731899999996,1.5620956999999993,-0.22310754800000004,-2.4527377399999986,1.3331509600000004,-4.586148270000002,-3.2906969899999976,1.0649624500000006,-8.6829542,-6.694584499999998,-1.7677578200000021,0.23648192900000004,-0.23143407440000013,-1.5766372099999992,2.8780651499999985,-1.8895982500000006,-0.9262885400000004,5.863639300000001,-2.19488399,2.595284989999999,5.748328300000004,-2.974764799999999,2.9020218900000025,2.724894549999999,-1.4655720100000005,2.9020218900000008,0.00681355630000015,-0.5004759410000006,0.8344984700000002,5.805983799999997,-2.887228879999999,0.7584066999999998,9.901810499999995,-3.6277714899999967,0.7964525899999999,7.853897099999997,-3.1277259,0.4328785309999996,-0.12741467599999998,-2.4877061599999997
50,-0.8812043200000003,-8.636756000000004,-6.7345852,-0.9576551399999998,-4.411117220000002,-3.2074296800000006,-0.6888000299999996,-0.0319601055000001,-2.5072434899999996,1.5393331699999993,-0.22401103800000005,-2.4986229899999985,1.3854769100000004,-4.564646370000001,-3.2268824899999977,1.1166370400000005,-8.6752893,-6.542245299999998,-1.7641817800000024,0.23690833700000005,-0.3383225764000002,-1.5723964599999993,2.9259113499999985,-1.8768251200000006,-0.9576246100000003,5.883802900000001,-2.1254763800000003,2.5764701899999984,5.768491900000004,-3.0304078999999993,2.922080290000002,2.772089889999999,-1.5427437800000006,2.8838713400000007,0.04478421460000015,-0.5633212610000006,0.8094232700000001,5.826147399999997,-2.876533349999999,0.7326658299999997,9.860072399999996,-3.555705089999997,0.7710445599999999,7.843110099999996,-3.0852061000000006,0.42526607099999963,-0.127985573,-2.4878424499999996
51,-0.7902997500000003,-8.663560700000005,-6.712305499999999,-0.8667505699999999,-4.442978700000002,-3.261231160000001,-0.6749766699999996,-0.030563410200000102,-2.43423542,1.5120865399999994,-0.22238212500000004,-2.5718439899999987,1.3967778000000004,-4.596289940000001,-3.3082323899999975,1.1667038400000007,-8.6635607,-6.610410699999997,-1.7875154800000026,0.23784154700000004,-0.4212363340000002,-1.5959623699999994,2.9236416499999986,-1.9094594700000007,-0.9818709800000003,5.878084500000001,-2.08301293,2.5095459599999983,5.801307100000004,-3.0948338999999994,2.893225790000002,2.808571569999999,-1.5372546700000005,2.8550168400000007,0.08449692160000015,-0.5378071960000006,0.7638374900000001,5.839695699999997,-2.883110809999999,0.7256142199999998,9.830479499999996,-3.5319633099999965,0.74472586,7.835087899999996,-3.0748443000000005,0.41855493099999963,-0.12647300599999997,-2.4883605899999997
52,-0.7384506800000004,-8.699186700000006,-6.8378975,-0.8149310599999999,-4.477693100000002,-3.3725624600000006,-0.6613556399999996,-0.026066070400000103,-2.4047714399999998,1.4879277599999994,-0.21792841500000001,-2.598118579999999,1.3725622700000004,-4.592762490000002,-3.333879689999997,1.2189720500000005,-8.6991867,-6.452594199999997,-1.7741266800000024,0.20414017700000003,-0.48474914000000024,-1.6590572899999994,2.9670319499999986,-1.9292639800000009,-1.0448495400000004,5.845569600000001,-2.0236307900000003,2.4855760299999985,5.807020100000004,-3.1242860999999995,2.8693431500000024,2.775405469999999,-1.6608132500000004,2.831134200000001,0.08899426140000015,-0.6100713000000005,0.7203629900000001,5.826294799999998,-2.843267859999999,0.6438549499999998,9.856203399999995,-3.508830109999997,0.68210921,7.8412494999999955,-3.0310219600000003,0.41328654499999967,-0.12199736199999997,-2.4882668399999996
